name,text,rating,review_count,top_reviewer,helpful_reviewer,date_published,date_scraped
Jacklyn,I am unable to complete my transaction.,3,0,0,0,03/23/2021,03/28/2021 09:21:05
Dusty,I’m requesting a refund please Ok,1,0,0,0,03/24/2021,03/28/2021 09:21:05
Kayla,Cant redeem if your an existing member,4,0,0,0,03/23/2021,03/28/2021 09:21:09
Jane,I paid fir $109 membership card through Groupon but was issued $45 card why ?????????????,1,0,0,0,03/23/2021,03/28/2021 09:21:09
Angel,"Purchased and redeemed and went to Sams Club to find out I don’t have any info on my purchase to get my Sams club membership. I was told by Groupon that they would investigate and as of now, it’s been 2 weeks with nothing. Not as I’d hope this would go.",1,0,0,0,03/22/2021,03/28/2021 09:21:09
Alicia,This did not work!!!!!!!! I list 25.00. I had to purchase the 45 dollar membership when I got to Sam’s club! The steps to take after your purchase is lengthy and not clear! The redemption code did not work! I do not recommend this to anyone. 5 thumbs down and no stars!,1,0,0,0,03/22/2021,03/28/2021 09:21:09
Nancy,The Sam's Club near me was impressive it was clean it was organized everything was visible and orderly but the best part of the whole experience was a person a customer service who went out of her way to help me with the issue that I went to customer service about,2,0,0,1,03/23/2021,03/28/2021 09:21:09
Karen,Everything went smoothly.,2,0,0,0,03/22/2021,03/28/2021 09:21:09
Michelle,I still haven't received my card,3,0,0,0,03/22/2021,03/28/2021 09:21:09
Jasmine,Super simple sign up process and tons of great extras!,2,0,0,0,03/22/2021,03/28/2021 09:21:09
Flor,Its not allowing me to redeem my voucher num. Ive gone to actual sams and spoke to a live customer service person and showed her exact how says to do it and it still doesnt allow me to redeem the offer. I tryed emailing the company and it wont let tge email go thru. At this point if im unsuccessfully by tomorrow ill make a claim w my bank to refund my money if im unable to redeem voucher,2,0,0,0,03/25/2021,03/28/2021 09:21:09
Susan,I couldn’t get my cards because the app wasn’t working right,3,0,0,0,03/22/2021,03/28/2021 09:21:09
Jammal,Awesome,15,0,1,0,03/22/2021,03/28/2021 09:21:12
Sierra,Awesome,1,0,0,0,03/22/2021,03/28/2021 09:21:12
Maria,Great deals for so much stuff,1,0,0,0,03/22/2021,03/28/2021 09:21:12
Laura,Loved it!!!! All this including meat and seafood $297 not bad at all!!!!,4,0,0,0,03/22/2021,03/28/2021 09:21:12
Becky,They were very helpful at the store when I was having troubles redeeming it online at their site.,1,0,0,0,03/22/2021,03/28/2021 09:21:12
Maria,It was a great gift for my friend. Also it was very easy to redeem it at the store and at a great price,13,0,1,0,03/24/2021,03/28/2021 09:21:12
Ireen,I already had a membership and they would not upgrade me. So I wasted the $35.,3,0,0,0,03/22/2021,03/28/2021 09:21:12
Paul,Unable to redeem,2,0,0,0,03/22/2021,03/28/2021 09:21:12
Michelle,Customer Service sucks at Sam's club. They wouldn't help with assisting on how to start my Groupon deal and now I think I lost 25.00,6,0,0,0,03/22/2021,03/28/2021 09:21:12
Steven,It’s the younger brother of Costco. Not much selection at all for organic vegetables at Sam’s Club.,9,0,0,0,03/22/2021,03/28/2021 09:21:12
Nathyya,I haven’t been able to redeem the membership with Sam’s Club yet. I need some assistance please.,3,0,0,0,03/28/2021,03/28/2021 09:21:16
Jessica,Never got coupons it said I was getting,8,0,0,0,03/22/2021,03/28/2021 09:21:16
Lisa,Venus was very friendly and resolved my issue very quickly,1,0,0,0,03/22/2021,03/28/2021 09:21:16
DeAundra,Great purchase experience! Super easy to obtain my card :-),1,0,0,0,03/22/2021,03/28/2021 09:21:16
Christy,Simple process. Excited to visit a Sams Club for the first time.,1,0,0,0,03/22/2021,03/28/2021 09:21:16
Mike,Worked great,2,0,0,1,03/22/2021,03/28/2021 09:21:16
Tatiana,Easy peasy this was actually an easy process to go through just ready to get my card,21,0,1,0,03/22/2021,03/28/2021 09:21:16
Felicia,Instructions do not make any sense and I had to create another account at Sam’s and now I have to get another card! Real pain!!!,1,0,0,0,03/22/2021,03/28/2021 09:21:16
Kehinde,Amazing and straightforward to redeem.,1,0,0,0,03/22/2021,03/28/2021 09:21:16
Cathy,No problem with staff just a problem with not being able to get the order I purchase from Groupon,1,0,0,0,03/22/2021,03/28/2021 09:21:16
Anthony,I'll never use this again there's no backup (email with verification or promotional codes) now I'm chasing my tail around trying to figure out how to get it so I can use the Groupon. I'll go directly to source next time. I'd rather pay the extra money than to waste my time with this shit.,1,0,0,0,03/21/2021,03/28/2021 09:21:20
Christina,Great service great selection!!,1,0,0,0,03/21/2021,03/28/2021 09:21:20
Linda,Ridiculous and noine seems to know how to do this with Groupon. Need a little more communication on how to set up the account once you purchase.,26,0,1,0,03/21/2021,03/28/2021 09:21:20
Larry,Service was friendly. To many items to choose from. Prices are reasonable for the quality and quantity.,17,0,1,0,03/21/2021,03/28/2021 09:21:20
Rick,Alittle difficult to get signed up. But overall a good deal!,2,0,0,0,03/21/2021,03/28/2021 09:21:20
Porshe,My first time using this app and I can say I’m happy ☺️,1,0,0,0,03/20/2021,03/28/2021 09:21:20
Kendra,Easy and great deal for a membership. Really good place to buy bulk stuff for family,3,0,0,0,03/20/2021,03/28/2021 09:21:20
Shauntel,Haven’t used it yet,4,0,0,0,03/20/2021,03/28/2021 09:21:20
Penie,The store could not redeem the coupon. Waited at the service desk for 30 minutes for them to try to figure it out. Not a good experience at all,1,0,0,0,03/20/2021,03/28/2021 09:21:20
Barbara,Customer service was rude and I felt rushed. Dismissed us before even giving us our cards.,1,0,0,0,03/20/2021,03/28/2021 09:21:20
Jonathan,Extremely EASY to redeem. Literally click on the link for whichever one you purchased and copy and paste the code Groupon gave you.,10,0,1,1,03/21/2021,03/28/2021 09:21:23
Avis,Excellent customer service,2,0,0,0,03/20/2021,03/28/2021 09:21:23
Greg,It was so worry free signing up,1,0,0,0,03/20/2021,03/28/2021 09:21:23
Rosa,Go Into the Store to purchase membership,1,0,0,0,03/20/2021,03/28/2021 09:21:23
Jonathan,I can’t find my redemption code,10,0,1,0,03/20/2021,03/28/2021 09:21:23
DEBBIE,"Janissa was amazing! She was fast, friendly and very knowledgeable. Not only did she help with our membership, she then went and was on the register so she checked our groceries as well! It was a flawless and enjoyable experience. Thank you guys! You've got a real gem there!",1,0,0,1,03/22/2021,03/28/2021 09:21:23
Mariam,Awesome deal on the membership and put it to use immediately! Thx Groupon,2,0,0,0,03/20/2021,03/28/2021 09:21:23
Dustin,I clicked done on accident and now it won’t let me access my redemption code. I’ve called the number to Sam’s and they told me they can’t help. Groupon doesn’t have a number for me to call for assistance and the video to walk you through doesn’t load. Very dissatisfied with Groupons service today. I would like for someone to reach out to me to help fix the issue.,1,0,0,0,03/22/2021,03/28/2021 09:21:23
Reggie,Getting this membership on groupond is hard to navigate and they want you to join them so they can either sell you info or end you useless emails,1,0,0,0,03/20/2021,03/28/2021 09:21:23
Elizabeth,Great deal,1,0,0,0,03/20/2021,03/28/2021 09:21:23
April,Could not get my card in the store or by phone. Could not get any help whatsoever. Tried to cancel via Groupon. The system would not allow. Wasted money. Horrible experience.,1,0,0,0,03/20/2021,03/28/2021 09:21:27
Chenoa,"The rep that completed my membershio was friendly, knowledgeable and courteous. The checker when paying was friendly and helped me through my 1st purchase. The young man at the exit welcomed me as a new memner and hoped I'd be back soon.",15,0,1,1,03/20/2021,03/28/2021 09:21:27
Diana,Groupon was very complicated to redeem!!,7,0,1,0,03/20/2021,03/28/2021 09:21:27
Kristal,Registering could have been made a little easier but I got it done and the customer service at Sam’s club was great! Always love shopping there!,3,0,0,1,03/20/2021,03/28/2021 09:21:27
Nick,Could not get signed up!,1,0,0,0,03/20/2021,03/28/2021 09:21:27
Karen,Good customer service,1,0,0,0,03/19/2021,03/28/2021 09:21:27
Ashley,Can't reedem the code again,3,0,0,0,03/20/2021,03/28/2021 09:21:27
Carol,AWFUL......STILL emailing w/Sam’s Club and 2 Visits to our local Sam’s Club.....waiting for a Membership 2 weeks later,3,0,0,0,03/26/2021,03/28/2021 09:21:27
Boricuagirl30,Por favor alguien que me ayude en español compre la membresía por groupon y no sale a Sam Club.,1,0,0,0,03/20/2021,03/28/2021 09:21:27
Cheryl,Great deals but very confusing on how to get through the whole process joining through Groupon,1,0,0,0,03/20/2021,03/28/2021 09:21:27
Amanda,Bad experience could not get my Sam card need help lost my money,1,0,0,1,03/20/2021,03/28/2021 09:21:31
Selena,T,1,0,0,1,03/19/2021,03/28/2021 09:21:31
Lady,"Poor customer service experience ever received! The female customer service representative kept me waiting in line and failed to acknowledge me, and she was not assisting anyone, she walked away to talk to another worker!!",6,0,1,0,03/19/2021,03/28/2021 09:21:31
Barbara,Netti was wonderful in obtaining my Sam’s Club membership through Groupon. It was my third visit to Sam’s club and was unsuccessful the previous two times. The Groupon procedure is an abomination! Netti persevered and after several long and arduous attempts finally succeeded. She should get a raise for her friendly and efficient service.,23,0,1,1,03/20/2021,03/28/2021 09:21:31
Tiwatha,The process was frust,1,0,0,0,03/20/2021,03/28/2021 09:21:31
Diane,This is a mess I can’t redeem it at the Sam’s club,2,0,0,0,03/20/2021,03/28/2021 09:21:31
Catherine,Getting the code needed to get the ID cards was complicated and caused my ptsd to flare up but once we were able to find my account under my husband’s information not mine it was much easier to get the cards and shop.,7,0,1,0,03/20/2021,03/28/2021 09:21:31
Callie,"The ease of redeeming the voucher was wonderful. We did run into complications with redeeming the freebies offered (pizza and cake). The pizza was cut and dry, but the employees were not quite sure which cake was redeemable. My only recommendation would be to add information on what specific items (model # or code) are included and that scanning the card is how you get those freebies.",3,0,0,1,03/20/2021,03/28/2021 09:21:31
Braze,Awesome!,1,0,0,0,03/19/2021,03/28/2021 09:21:31
Mary,I really enjoy other products especially that wonderful avocado. Everybody was very friendly,2,0,0,0,03/23/2021,03/28/2021 09:21:31
Heather,Groupon wouldn’t work and Sam’s isn’t willing to help me or let me shop. Wokldnt come back,12,0,0,0,03/20/2021,03/28/2021 09:21:34
KATHLEEN,I would love to get my membership card now,2,0,0,0,03/19/2021,03/28/2021 09:21:34
Wilbert,It was very easy and the customer service was fast and great,5,0,1,0,03/19/2021,03/28/2021 09:21:34
Jacqueline,No one knows anything I regret this purchase probably won’t renew EVER!!!!!,2,0,0,0,03/19/2021,03/28/2021 09:21:34
Jackie,I don’t know phone went blank,9,0,1,0,03/19/2021,03/28/2021 09:21:34
Debby,"Worked easily. Will take a couple hours for the confirmation email to be delivered after purchasing and this will contain your redemption code. I think the instructions should state this. Otherwise, not a problem",2,0,0,0,03/20/2021,03/28/2021 09:21:34
Paula,Enjoy,6,0,0,0,03/19/2021,03/28/2021 09:21:34
Christina,Easy to do,5,0,0,0,03/19/2021,03/28/2021 09:21:34
Charmaine,I never used it I brought card from store,1,0,0,0,03/19/2021,03/28/2021 09:21:34
Herlinda,"I went to Sams club and the employees couldn’t get me my membership and it says redeemed now, what do now ??? I’m out $25 plus no membership",2,0,0,0,03/20/2021,03/28/2021 09:21:34
Tanya,Great deal was easy to redeem no issues at all & the price of gas there alone makes the membership worth every penny!,2,0,0,0,03/18/2021,03/28/2021 09:21:38
Idania,Horrible I bought it and was unable to use it ! Waste of money I called Sam club they said I had to call Groupon good luck trying to get a hold of someone I’m Groupon so I will no longer buy anything on Groupon!,2,0,0,1,03/19/2021,03/28/2021 09:21:38
Silas,"I am very disappointed in this offer,I paid for the groupon for sam's and I didn't receive a redemption code. I been try to resolve this issue for the past two days but i'm getting the run around from groupon and sam's I won't make a purchase through groupon again.",1,0,0,0,03/23/2021,03/28/2021 09:21:38
Darlene,"It was hard to get the information after I redeemed the voucher. The phone number you have, they could not help. Went to Sam’s Club and it took over an 1 1/2 hrs to fix the issue. Manager called and still could not fix it. We went online and finally they sent the right voucher number and we were able to do the membership. It was very frustrating, I was about to cancel everything. Very annoyed",17,0,1,1,03/20/2021,03/28/2021 09:21:38
Monica,Good,1,0,0,0,03/18/2021,03/28/2021 09:21:38
Wilhelmina,Customer service wasn’t as it shou,1,0,0,0,03/18/2021,03/28/2021 09:21:38
Tijuana,Love the scan & go app!!! Quick and easy,6,0,1,1,03/18/2021,03/28/2021 09:21:38
David,I will be happy if I could get my redemption code for the Sam’s code,8,0,1,1,03/18/2021,03/28/2021 09:21:38
GERI,Very friendly,2,0,0,0,03/18/2021,03/28/2021 09:21:38
Raeshawn,Horrible,5,0,0,0,03/18/2021,03/28/2021 09:21:38
Margo,"Customer service rep at the desk didn’t know what she was doing, hit the redeemed button and didn’t know what to do. Told me I need to call the number on the site which I did, was a Sam’s club number, who told me it’s a Groupon issue and then put Me on hold for 20 minutes until my phone went dead..obviously I need a refund",29,0,1,1,03/20/2021,03/28/2021 09:21:42
